,center,left,right,steering,speed,throttle,break
462,/content/IMG/center_2021_05_15_04_32_43_932.jpg,/content/IMG/left_2021_05_15_04_32_43_932.jpg,/content/IMG/right_2021_05_15_04_32_43_932.jpg,0.0,1,0,30.19099
463,/content/IMG/center_2021_05_15_04_32_44_006.jpg,/content/IMG/left_2021_05_15_04_32_44_006.jpg,/content/IMG/right_2021_05_15_04_32_44_006.jpg,0.0,1,0,30.18983
464,/content/IMG/center_2021_05_15_04_32_44_084.jpg,/content/IMG/left_2021_05_15_04_32_44_084.jpg,/content/IMG/right_2021_05_15_04_32_44_084.jpg,0.0,1,0,30.19039
465,/content/IMG/center_2021_05_15_04_32_44_151.jpg,/content/IMG/left_2021_05_15_04_32_44_151.jpg,/content/IMG/right_2021_05_15_04_32_44_151.jpg,0.0,1,0,30.19048
466,/content/IMG/center_2021_05_15_04_32_44_220.jpg,/content/IMG/left_2021_05_15_04_32_44_220.jpg,/content/IMG/right_2021_05_15_04_32_44_220.jpg,0.0,1,0,30.19044
467,/content/IMG/center_2021_05_15_04_32_44_296.jpg,/content/IMG/left_2021_05_15_04_32_44_296.jpg,/content/IMG/right_2021_05_15_04_32_44_296.jpg,0.0,1,0,30.19046
468,/content/IMG/center_2021_05_15_04_32_44_374.jpg,/content/IMG/left_2021_05_15_04_32_44_374.jpg,/content/IMG/right_2021_05_15_04_32_44_374.jpg,0.0,1,0,30.19033
469,/content/IMG/center_2021_05_15_04_32_44_452.jpg,/content/IMG/left_2021_05_15_04_32_44_452.jpg,/content/IMG/right_2021_05_15_04_32_44_452.jpg,0.0,1,0,30.19024
470,/content/IMG/center_2021_05_15_04_32_44_530.jpg,/content/IMG/left_2021_05_15_04_32_44_530.jpg,/content/IMG/right_2021_05_15_04_32_44_530.jpg,0.0,1,0,30.19026
471,/content/IMG/center_2021_05_15_04_32_44_599.jpg,/content/IMG/left_2021_05_15_04_32_44_599.jpg,/content/IMG/right_2021_05_15_04_32_44_599.jpg,0.0,1,0,30.19024
472,/content/IMG/center_2021_05_15_04_32_44_676.jpg,/content/IMG/left_2021_05_15_04_32_44_676.jpg,/content/IMG/right_2021_05_15_04_32_44_676.jpg,0.0,1,0,30.19031
473,/content/IMG/center_2021_05_15_04_32_44_754.jpg,/content/IMG/left_2021_05_15_04_32_44_754.jpg,/content/IMG/right_2021_05_15_04_32_44_754.jpg,0.0,1,0,30.19027
474,/content/IMG/center_2021_05_15_04_32_44_833.jpg,/content/IMG/left_2021_05_15_04_32_44_833.jpg,/content/IMG/right_2021_05_15_04_32_44_833.jpg,0.0,1,0,30.19027
475,/content/IMG/center_2021_05_15_04_32_44_911.jpg,/content/IMG/left_2021_05_15_04_32_44_911.jpg,/content/IMG/right_2021_05_15_04_32_44_911.jpg,0.0,1,0,30.19029
476,/content/IMG/center_2021_05_15_04_32_44_982.jpg,/content/IMG/left_2021_05_15_04_32_44_982.jpg,/content/IMG/right_2021_05_15_04_32_44_982.jpg,0.0,1,0,30.19028
477,/content/IMG/center_2021_05_15_04_32_45_059.jpg,/content/IMG/left_2021_05_15_04_32_45_059.jpg,/content/IMG/right_2021_05_15_04_32_45_059.jpg,0.0,1,0,30.19027
478,/content/IMG/center_2021_05_15_04_32_45_132.jpg,/content/IMG/left_2021_05_15_04_32_45_132.jpg,/content/IMG/right_2021_05_15_04_32_45_132.jpg,0.0,1,0,30.19064
479,/content/IMG/center_2021_05_15_04_32_45_205.jpg,/content/IMG/left_2021_05_15_04_32_45_205.jpg,/content/IMG/right_2021_05_15_04_32_45_205.jpg,-0.1,1,0,30.18773
480,/content/IMG/center_2021_05_15_04_32_45_284.jpg,/content/IMG/left_2021_05_15_04_32_45_284.jpg,/content/IMG/right_2021_05_15_04_32_45_284.jpg,-0.3,1,0,30.16866
481,/content/IMG/center_2021_05_15_04_32_45_359.jpg,/content/IMG/left_2021_05_15_04_32_45_359.jpg,/content/IMG/right_2021_05_15_04_32_45_359.jpg,0.0,1,0,30.18854
482,/content/IMG/center_2021_05_15_04_32_45_428.jpg,/content/IMG/left_2021_05_15_04_32_45_428.jpg,/content/IMG/right_2021_05_15_04_32_45_428.jpg,0.0,1,0,30.19008
483,/content/IMG/center_2021_05_15_04_32_45_499.jpg,/content/IMG/left_2021_05_15_04_32_45_499.jpg,/content/IMG/right_2021_05_15_04_32_45_499.jpg,0.0,1,0,30.19016
484,/content/IMG/center_2021_05_15_04_32_45_572.jpg,/content/IMG/left_2021_05_15_04_32_45_572.jpg,/content/IMG/right_2021_05_15_04_32_45_572.jpg,0.0,1,0,30.19028
485,/content/IMG/center_2021_05_15_04_32_45_649.jpg,/content/IMG/left_2021_05_15_04_32_45_649.jpg,/content/IMG/right_2021_05_15_04_32_45_649.jpg,0.0,1,0,30.19027
486,/content/IMG/center_2021_05_15_04_32_45_716.jpg,/content/IMG/left_2021_05_15_04_32_45_716.jpg,/content/IMG/right_2021_05_15_04_32_45_716.jpg,0.0,1,0,30.19028
487,/content/IMG/center_2021_05_15_04_32_45_792.jpg,/content/IMG/left_2021_05_15_04_32_45_792.jpg,/content/IMG/right_2021_05_15_04_32_45_792.jpg,-0.2,1,0,30.18007
488,/content/IMG/center_2021_05_15_04_32_45_863.jpg,/content/IMG/left_2021_05_15_04_32_45_863.jpg,/content/IMG/right_2021_05_15_04_32_45_863.jpg,0.0,1,0,30.19074
489,/content/IMG/center_2021_05_15_04_32_45_937.jpg,/content/IMG/left_2021_05_15_04_32_45_937.jpg,/content/IMG/right_2021_05_15_04_32_45_937.jpg,0.0,1,0,30.18996
490,/content/IMG/center_2021_05_15_04_32_46_018.jpg,/content/IMG/left_2021_05_15_04_32_46_018.jpg,/content/IMG/right_2021_05_15_04_32_46_018.jpg,0.0,1,0,30.19008
491,/content/IMG/center_2021_05_15_04_32_46_099.jpg,/content/IMG/left_2021_05_15_04_32_46_099.jpg,/content/IMG/right_2021_05_15_04_32_46_099.jpg,0.0,1,0,30.19011
492,/content/IMG/center_2021_05_15_04_32_46_167.jpg,/content/IMG/left_2021_05_15_04_32_46_167.jpg,/content/IMG/right_2021_05_15_04_32_46_167.jpg,0.0,1,0,30.19079
493,/content/IMG/center_2021_05_15_04_32_46_241.jpg,/content/IMG/left_2021_05_15_04_32_46_241.jpg,/content/IMG/right_2021_05_15_04_32_46_241.jpg,0.0,1,0,30.19064
494,/content/IMG/center_2021_05_15_04_32_46_309.jpg,/content/IMG/left_2021_05_15_04_32_46_309.jpg,/content/IMG/right_2021_05_15_04_32_46_309.jpg,-0.05,1,0,30.18966
495,/content/IMG/center_2021_05_15_04_32_46_384.jpg,/content/IMG/left_2021_05_15_04_32_46_384.jpg,/content/IMG/right_2021_05_15_04_32_46_384.jpg,-0.25,1,0,30.17511
496,/content/IMG/center_2021_05_15_04_32_46_454.jpg,/content/IMG/left_2021_05_15_04_32_46_454.jpg,/content/IMG/right_2021_05_15_04_32_46_454.jpg,0.0,1,0,30.19102
497,/content/IMG/center_2021_05_15_04_32_46_529.jpg,/content/IMG/left_2021_05_15_04_32_46_529.jpg,/content/IMG/right_2021_05_15_04_32_46_529.jpg,0.0,1,0,30.19001
498,/content/IMG/center_2021_05_15_04_32_46_601.jpg,/content/IMG/left_2021_05_15_04_32_46_601.jpg,/content/IMG/right_2021_05_15_04_32_46_601.jpg,-0.15,1,0,30.18589
499,/content/IMG/center_2021_05_15_04_32_46_668.jpg,/content/IMG/left_2021_05_15_04_32_46_668.jpg,/content/IMG/right_2021_05_15_04_32_46_668.jpg,0.0,1,0,30.18999
500,/content/IMG/center_2021_05_15_04_32_46_746.jpg,/content/IMG/left_2021_05_15_04_32_46_746.jpg,/content/IMG/right_2021_05_15_04_32_46_746.jpg,0.0,1,0,30.19029
501,/content/IMG/center_2021_05_15_04_32_46_824.jpg,/content/IMG/left_2021_05_15_04_32_46_824.jpg,/content/IMG/right_2021_05_15_04_32_46_824.jpg,-0.2,1,0,30.18087
502,/content/IMG/center_2021_05_15_04_32_46_902.jpg,/content/IMG/left_2021_05_15_04_32_46_902.jpg,/content/IMG/right_2021_05_15_04_32_46_902.jpg,0.0,1,0,30.1893
503,/content/IMG/center_2021_05_15_04_32_46_979.jpg,/content/IMG/left_2021_05_15_04_32_46_979.jpg,/content/IMG/right_2021_05_15_04_32_46_979.jpg,0.0,1,0,30.19001
504,/content/IMG/center_2021_05_15_04_32_47_050.jpg,/content/IMG/left_2021_05_15_04_32_47_050.jpg,/content/IMG/right_2021_05_15_04_32_47_050.jpg,-0.1,1,0,30.18834
505,/content/IMG/center_2021_05_15_04_32_47_126.jpg,/content/IMG/left_2021_05_15_04_32_47_126.jpg,/content/IMG/right_2021_05_15_04_32_47_126.jpg,-0.3,1,0,30.17126
506,/content/IMG/center_2021_05_15_04_32_47_196.jpg,/content/IMG/left_2021_05_15_04_32_47_196.jpg,/content/IMG/right_2021_05_15_04_32_47_196.jpg,0.0,1,0,30.1817
507,/content/IMG/center_2021_05_15_04_32_47_264.jpg,/content/IMG/left_2021_05_15_04_32_47_264.jpg,/content/IMG/right_2021_05_15_04_32_47_264.jpg,0.0,1,0,30.18917
508,/content/IMG/center_2021_05_15_04_32_47_331.jpg,/content/IMG/left_2021_05_15_04_32_47_331.jpg,/content/IMG/right_2021_05_15_04_32_47_331.jpg,0.0,1,0,30.18849
509,/content/IMG/center_2021_05_15_04_32_47_402.jpg,/content/IMG/left_2021_05_15_04_32_47_402.jpg,/content/IMG/right_2021_05_15_04_32_47_402.jpg,0.0,1,0,30.19037
510,/content/IMG/center_2021_05_15_04_32_47_477.jpg,/content/IMG/left_2021_05_15_04_32_47_477.jpg,/content/IMG/right_2021_05_15_04_32_47_477.jpg,0.0,1,0,30.19023
511,/content/IMG/center_2021_05_15_04_32_47_544.jpg,/content/IMG/left_2021_05_15_04_32_47_544.jpg,/content/IMG/right_2021_05_15_04_32_47_544.jpg,0.0,1,0,30.19019
512,/content/IMG/center_2021_05_15_04_32_47_613.jpg,/content/IMG/left_2021_05_15_04_32_47_613.jpg,/content/IMG/right_2021_05_15_04_32_47_613.jpg,0.0,1,0,30.19022
513,/content/IMG/center_2021_05_15_04_32_47_683.jpg,/content/IMG/left_2021_05_15_04_32_47_683.jpg,/content/IMG/right_2021_05_15_04_32_47_683.jpg,0.0,1,0,30.19025
514,/content/IMG/center_2021_05_15_04_32_47_761.jpg,/content/IMG/left_2021_05_15_04_32_47_761.jpg,/content/IMG/right_2021_05_15_04_32_47_761.jpg,0.0,1,0,30.19021
515,/content/IMG/center_2021_05_15_04_32_47_837.jpg,/content/IMG/left_2021_05_15_04_32_47_837.jpg,/content/IMG/right_2021_05_15_04_32_47_837.jpg,0.0,1,0,30.19018
516,/content/IMG/center_2021_05_15_04_32_47_903.jpg,/content/IMG/left_2021_05_15_04_32_47_903.jpg,/content/IMG/right_2021_05_15_04_32_47_903.jpg,0.0,1,0,30.1902
517,/content/IMG/center_2021_05_15_04_32_47_974.jpg,/content/IMG/left_2021_05_15_04_32_47_974.jpg,/content/IMG/right_2021_05_15_04_32_47_974.jpg,0.0,1,0,30.19017
518,/content/IMG/center_2021_05_15_04_32_48_052.jpg,/content/IMG/left_2021_05_15_04_32_48_052.jpg,/content/IMG/right_2021_05_15_04_32_48_052.jpg,-0.2,1,0,30.17995
519,/content/IMG/center_2021_05_15_04_32_48_125.jpg,/content/IMG/left_2021_05_15_04_32_48_125.jpg,/content/IMG/right_2021_05_15_04_32_48_125.jpg,0.0,1,0,30.18307
520,/content/IMG/center_2021_05_15_04_32_48_200.jpg,/content/IMG/left_2021_05_15_04_32_48_200.jpg,/content/IMG/right_2021_05_15_04_32_48_200.jpg,0.0,1,0,30.18935
521,/content/IMG/center_2021_05_15_04_32_48_274.jpg,/content/IMG/left_2021_05_15_04_32_48_274.jpg,/content/IMG/right_2021_05_15_04_32_48_274.jpg,0.0,1,0,30.19076
522,/content/IMG/center_2021_05_15_04_32_48_347.jpg,/content/IMG/left_2021_05_15_04_32_48_347.jpg,/content/IMG/right_2021_05_15_04_32_48_347.jpg,-0.2,1,0,30.18194
523,/content/IMG/center_2021_05_15_04_32_48_417.jpg,/content/IMG/left_2021_05_15_04_32_48_417.jpg,/content/IMG/right_2021_05_15_04_32_48_417.jpg,0.0,1,0,30.19061
524,/content/IMG/center_2021_05_15_04_32_48_492.jpg,/content/IMG/left_2021_05_15_04_32_48_492.jpg,/content/IMG/right_2021_05_15_04_32_48_492.jpg,0.0,1,0,30.19016
525,/content/IMG/center_2021_05_15_04_32_48_559.jpg,/content/IMG/left_2021_05_15_04_32_48_559.jpg,/content/IMG/right_2021_05_15_04_32_48_559.jpg,0.0,1,0,30.19031
526,/content/IMG/center_2021_05_15_04_32_48_634.jpg,/content/IMG/left_2021_05_15_04_32_48_634.jpg,/content/IMG/right_2021_05_15_04_32_48_634.jpg,-0.15,1,0,30.18491
527,/content/IMG/center_2021_05_15_04_32_48_706.jpg,/content/IMG/left_2021_05_15_04_32_48_706.jpg,/content/IMG/right_2021_05_15_04_32_48_706.jpg,0.0,1,0,30.19025
528,/content/IMG/center_2021_05_15_04_32_48_784.jpg,/content/IMG/left_2021_05_15_04_32_48_784.jpg,/content/IMG/right_2021_05_15_04_32_48_784.jpg,0.0,1,0,30.19028
529,/content/IMG/center_2021_05_15_04_32_48_855.jpg,/content/IMG/left_2021_05_15_04_32_48_855.jpg,/content/IMG/right_2021_05_15_04_32_48_855.jpg,-0.15,1,0,30.18332
530,/content/IMG/center_2021_05_15_04_32_48_926.jpg,/content/IMG/left_2021_05_15_04_32_48_926.jpg,/content/IMG/right_2021_05_15_04_32_48_926.jpg,0.0,1,0,30.19014
531,/content/IMG/center_2021_05_15_04_32_48_993.jpg,/content/IMG/left_2021_05_15_04_32_48_993.jpg,/content/IMG/right_2021_05_15_04_32_48_993.jpg,0.0,1,0,30.19045
532,/content/IMG/center_2021_05_15_04_32_49_061.jpg,/content/IMG/left_2021_05_15_04_32_49_061.jpg,/content/IMG/right_2021_05_15_04_32_49_061.jpg,-0.15,1,0,30.18382
533,/content/IMG/center_2021_05_15_04_32_49_137.jpg,/content/IMG/left_2021_05_15_04_32_49_137.jpg,/content/IMG/right_2021_05_15_04_32_49_137.jpg,0.0,1,0,30.18495
534,/content/IMG/center_2021_05_15_04_32_49_210.jpg,/content/IMG/left_2021_05_15_04_32_49_210.jpg,/content/IMG/right_2021_05_15_04_32_49_210.jpg,0.0,1,0,30.18998
535,/content/IMG/center_2021_05_15_04_32_49_284.jpg,/content/IMG/left_2021_05_15_04_32_49_284.jpg,/content/IMG/right_2021_05_15_04_32_49_284.jpg,-0.15,1,0,30.18711
536,/content/IMG/center_2021_05_15_04_32_49_359.jpg,/content/IMG/left_2021_05_15_04_32_49_359.jpg,/content/IMG/right_2021_05_15_04_32_49_359.jpg,0.0,1,0,30.19018
537,/content/IMG/center_2021_05_15_04_32_49_434.jpg,/content/IMG/left_2021_05_15_04_32_49_434.jpg,/content/IMG/right_2021_05_15_04_32_49_434.jpg,0.0,1,0,30.18985
538,/content/IMG/center_2021_05_15_04_32_49_501.jpg,/content/IMG/left_2021_05_15_04_32_49_501.jpg,/content/IMG/right_2021_05_15_04_32_49_501.jpg,-0.1,1,0,30.18887
539,/content/IMG/center_2021_05_15_04_32_49_574.jpg,/content/IMG/left_2021_05_15_04_32_49_574.jpg,/content/IMG/right_2021_05_15_04_32_49_574.jpg,0.0,1,0,30.18793
540,/content/IMG/center_2021_05_15_04_32_49_648.jpg,/content/IMG/left_2021_05_15_04_32_49_648.jpg,/content/IMG/right_2021_05_15_04_32_49_648.jpg,0.0,1,0,30.19091
541,/content/IMG/center_2021_05_15_04_32_49_717.jpg,/content/IMG/left_2021_05_15_04_32_49_717.jpg,/content/IMG/right_2021_05_15_04_32_49_717.jpg,-0.1,1,0,30.18864
542,/content/IMG/center_2021_05_15_04_32_49_787.jpg,/content/IMG/left_2021_05_15_04_32_49_787.jpg,/content/IMG/right_2021_05_15_04_32_49_787.jpg,-0.3,1,0,30.1708
543,/content/IMG/center_2021_05_15_04_32_49_859.jpg,/content/IMG/left_2021_05_15_04_32_49_859.jpg,/content/IMG/right_2021_05_15_04_32_49_859.jpg,-0.5000001,1,0,30.14684
544,/content/IMG/center_2021_05_15_04_32_49_930.jpg,/content/IMG/left_2021_05_15_04_32_49_930.jpg,/content/IMG/right_2021_05_15_04_32_49_930.jpg,0.0,1,0,30.18314
545,/content/IMG/center_2021_05_15_04_32_50_004.jpg,/content/IMG/left_2021_05_15_04_32_50_004.jpg,/content/IMG/right_2021_05_15_04_32_50_004.jpg,0.0,1,0,30.18857
546,/content/IMG/center_2021_05_15_04_32_50_074.jpg,/content/IMG/left_2021_05_15_04_32_50_074.jpg,/content/IMG/right_2021_05_15_04_32_50_074.jpg,0.0,1,0,30.18987
547,/content/IMG/center_2021_05_15_04_32_50_151.jpg,/content/IMG/left_2021_05_15_04_32_50_151.jpg,/content/IMG/right_2021_05_15_04_32_50_151.jpg,0.0,1,0,30.19021
548,/content/IMG/center_2021_05_15_04_32_50_221.jpg,/content/IMG/left_2021_05_15_04_32_50_221.jpg,/content/IMG/right_2021_05_15_04_32_50_221.jpg,0.0,1,0,30.1903
549,/content/IMG/center_2021_05_15_04_32_50_299.jpg,/content/IMG/left_2021_05_15_04_32_50_299.jpg,/content/IMG/right_2021_05_15_04_32_50_299.jpg,-0.05,1,0,30.18983
550,/content/IMG/center_2021_05_15_04_32_50_369.jpg,/content/IMG/left_2021_05_15_04_32_50_369.jpg,/content/IMG/right_2021_05_15_04_32_50_369.jpg,-0.2,1,0,30.18005
551,/content/IMG/center_2021_05_15_04_32_50_443.jpg,/content/IMG/left_2021_05_15_04_32_50_443.jpg,/content/IMG/right_2021_05_15_04_32_50_443.jpg,-0.4,1,0,30.1579
552,/content/IMG/center_2021_05_15_04_32_50_527.jpg,/content/IMG/left_2021_05_15_04_32_50_527.jpg,/content/IMG/right_2021_05_15_04_32_50_527.jpg,0.0,1,0,30.1859
553,/content/IMG/center_2021_05_15_04_32_50_603.jpg,/content/IMG/left_2021_05_15_04_32_50_603.jpg,/content/IMG/right_2021_05_15_04_32_50_603.jpg,0.0,1,0,30.18906
554,/content/IMG/center_2021_05_15_04_32_50_676.jpg,/content/IMG/left_2021_05_15_04_32_50_676.jpg,/content/IMG/right_2021_05_15_04_32_50_676.jpg,0.0,1,0,30.18996
555,/content/IMG/center_2021_05_15_04_32_50_742.jpg,/content/IMG/left_2021_05_15_04_32_50_742.jpg,/content/IMG/right_2021_05_15_04_32_50_742.jpg,0.0,1,0,30.19027
556,/content/IMG/center_2021_05_15_04_32_50_816.jpg,/content/IMG/left_2021_05_15_04_32_50_816.jpg,/content/IMG/right_2021_05_15_04_32_50_816.jpg,0.0,1,0,30.1903
557,/content/IMG/center_2021_05_15_04_32_50_890.jpg,/content/IMG/left_2021_05_15_04_32_50_890.jpg,/content/IMG/right_2021_05_15_04_32_50_890.jpg,0.0,1,0,30.19034
558,/content/IMG/center_2021_05_15_04_32_50_966.jpg,/content/IMG/left_2021_05_15_04_32_50_966.jpg,/content/IMG/right_2021_05_15_04_32_50_966.jpg,-0.2,1,0,30.18027
559,/content/IMG/center_2021_05_15_04_32_51_038.jpg,/content/IMG/left_2021_05_15_04_32_51_038.jpg,/content/IMG/right_2021_05_15_04_32_51_038.jpg,-0.4,1,0,30.15782
560,/content/IMG/center_2021_05_15_04_32_51_110.jpg,/content/IMG/left_2021_05_15_04_32_51_110.jpg,/content/IMG/right_2021_05_15_04_32_51_110.jpg,0.0,1,0,30.18743
561,/content/IMG/center_2021_05_15_04_32_51_178.jpg,/content/IMG/left_2021_05_15_04_32_51_178.jpg,/content/IMG/right_2021_05_15_04_32_51_178.jpg,0.0,1,0,30.1899
562,/content/IMG/center_2021_05_15_04_32_51_254.jpg,/content/IMG/left_2021_05_15_04_32_51_254.jpg,/content/IMG/right_2021_05_15_04_32_51_254.jpg,0.0,1,0,30.19018
563,/content/IMG/center_2021_05_15_04_32_51_328.jpg,/content/IMG/left_2021_05_15_04_32_51_328.jpg,/content/IMG/right_2021_05_15_04_32_51_328.jpg,0.0,1,0,30.19027
564,/content/IMG/center_2021_05_15_04_32_51_402.jpg,/content/IMG/left_2021_05_15_04_32_51_402.jpg,/content/IMG/right_2021_05_15_04_32_51_402.jpg,-0.15,1,0,30.18498
565,/content/IMG/center_2021_05_15_04_32_51_475.jpg,/content/IMG/left_2021_05_15_04_32_51_475.jpg,/content/IMG/right_2021_05_15_04_32_51_475.jpg,-0.3,1,0,30.17005
566,/content/IMG/center_2021_05_15_04_32_51_550.jpg,/content/IMG/left_2021_05_15_04_32_51_550.jpg,/content/IMG/right_2021_05_15_04_32_51_550.jpg,-0.5000001,1,0,30.1459
567,/content/IMG/center_2021_05_15_04_32_51_620.jpg,/content/IMG/left_2021_05_15_04_32_51_620.jpg,/content/IMG/right_2021_05_15_04_32_51_620.jpg,0.0,1,0,30.18757
568,/content/IMG/center_2021_05_15_04_32_51_692.jpg,/content/IMG/left_2021_05_15_04_32_51_692.jpg,/content/IMG/right_2021_05_15_04_32_51_692.jpg,0.0,1,0,30.18946
569,/content/IMG/center_2021_05_15_04_32_51_763.jpg,/content/IMG/left_2021_05_15_04_32_51_763.jpg,/content/IMG/right_2021_05_15_04_32_51_763.jpg,-0.05,1,0,30.19016
570,/content/IMG/center_2021_05_15_04_32_51_835.jpg,/content/IMG/left_2021_05_15_04_32_51_835.jpg,/content/IMG/right_2021_05_15_04_32_51_835.jpg,-0.2,1,0,30.18245
571,/content/IMG/center_2021_05_15_04_32_51_904.jpg,/content/IMG/left_2021_05_15_04_32_51_904.jpg,/content/IMG/right_2021_05_15_04_32_51_904.jpg,0.0,1,0,30.18391
572,/content/IMG/center_2021_05_15_04_32_51_979.jpg,/content/IMG/left_2021_05_15_04_32_51_979.jpg,/content/IMG/right_2021_05_15_04_32_51_979.jpg,0.0,1,0,30.18964
573,/content/IMG/center_2021_05_15_04_32_52_053.jpg,/content/IMG/left_2021_05_15_04_32_52_053.jpg,/content/IMG/right_2021_05_15_04_32_52_053.jpg,0.0,1,0,30.19013
574,/content/IMG/center_2021_05_15_04_32_52_131.jpg,/content/IMG/left_2021_05_15_04_32_52_131.jpg,/content/IMG/right_2021_05_15_04_32_52_131.jpg,-0.05,1,0,30.18999
575,/content/IMG/center_2021_05_15_04_32_52_204.jpg,/content/IMG/left_2021_05_15_04_32_52_204.jpg,/content/IMG/right_2021_05_15_04_32_52_204.jpg,-0.25,1,0,30.17614
576,/content/IMG/center_2021_05_15_04_32_52_278.jpg,/content/IMG/left_2021_05_15_04_32_52_278.jpg,/content/IMG/right_2021_05_15_04_32_52_278.jpg,0.0,1,0,30.18986
577,/content/IMG/center_2021_05_15_04_32_52_355.jpg,/content/IMG/left_2021_05_15_04_32_52_355.jpg,/content/IMG/right_2021_05_15_04_32_52_355.jpg,0.0,1,0,30.18959
578,/content/IMG/center_2021_05_15_04_32_52_427.jpg,/content/IMG/left_2021_05_15_04_32_52_427.jpg,/content/IMG/right_2021_05_15_04_32_52_427.jpg,-0.05,1,0,30.19016
579,/content/IMG/center_2021_05_15_04_32_52_503.jpg,/content/IMG/left_2021_05_15_04_32_52_503.jpg,/content/IMG/right_2021_05_15_04_32_52_503.jpg,-0.25,1,0,30.17709
580,/content/IMG/center_2021_05_15_04_32_52_571.jpg,/content/IMG/left_2021_05_15_04_32_52_571.jpg,/content/IMG/right_2021_05_15_04_32_52_571.jpg,0.0,1,0,30.18376
581,/content/IMG/center_2021_05_15_04_32_52_643.jpg,/content/IMG/left_2021_05_15_04_32_52_643.jpg,/content/IMG/right_2021_05_15_04_32_52_643.jpg,0.0,1,0,30.18964
582,/content/IMG/center_2021_05_15_04_32_52_713.jpg,/content/IMG/left_2021_05_15_04_32_52_713.jpg,/content/IMG/right_2021_05_15_04_32_52_713.jpg,0.0,1,0,30.19011
583,/content/IMG/center_2021_05_15_04_32_52_786.jpg,/content/IMG/left_2021_05_15_04_32_52_786.jpg,/content/IMG/right_2021_05_15_04_32_52_786.jpg,-0.2,1,0,30.18216
584,/content/IMG/center_2021_05_15_04_32_52_862.jpg,/content/IMG/left_2021_05_15_04_32_52_862.jpg,/content/IMG/right_2021_05_15_04_32_52_862.jpg,0.0,1,0,30.18941
585,/content/IMG/center_2021_05_15_04_32_52_938.jpg,/content/IMG/left_2021_05_15_04_32_52_938.jpg,/content/IMG/right_2021_05_15_04_32_52_938.jpg,0.0,1,0,30.1902
586,/content/IMG/center_2021_05_15_04_32_53_012.jpg,/content/IMG/left_2021_05_15_04_32_53_012.jpg,/content/IMG/right_2021_05_15_04_32_53_012.jpg,-0.1,1,0,30.18874
587,/content/IMG/center_2021_05_15_04_32_53_089.jpg,/content/IMG/left_2021_05_15_04_32_53_089.jpg,/content/IMG/right_2021_05_15_04_32_53_089.jpg,-0.3,1,0,30.17078
588,/content/IMG/center_2021_05_15_04_32_53_155.jpg,/content/IMG/left_2021_05_15_04_32_53_155.jpg,/content/IMG/right_2021_05_15_04_32_53_155.jpg,0.0,1,0,30.18978
589,/content/IMG/center_2021_05_15_04_32_53_227.jpg,/content/IMG/left_2021_05_15_04_32_53_227.jpg,/content/IMG/right_2021_05_15_04_32_53_227.jpg,0.0,1,0,30.18986
590,/content/IMG/center_2021_05_15_04_32_53_302.jpg,/content/IMG/left_2021_05_15_04_32_53_302.jpg,/content/IMG/right_2021_05_15_04_32_53_302.jpg,-0.2,1,0,30.18301
591,/content/IMG/center_2021_05_15_04_32_53_374.jpg,/content/IMG/left_2021_05_15_04_32_53_374.jpg,/content/IMG/right_2021_05_15_04_32_53_374.jpg,-0.35,1,0,30.16644
592,/content/IMG/center_2021_05_15_04_32_53_446.jpg,/content/IMG/left_2021_05_15_04_32_53_446.jpg,/content/IMG/right_2021_05_15_04_32_53_446.jpg,0.0,1,0,30.18753
593,/content/IMG/center_2021_05_15_04_32_53_521.jpg,/content/IMG/left_2021_05_15_04_32_53_521.jpg,/content/IMG/right_2021_05_15_04_32_53_521.jpg,-0.05,1,0,30.19016
594,/content/IMG/center_2021_05_15_04_32_53_597.jpg,/content/IMG/left_2021_05_15_04_32_53_597.jpg,/content/IMG/right_2021_05_15_04_32_53_597.jpg,-0.2,1,0,30.18366
595,/content/IMG/center_2021_05_15_04_32_53_668.jpg,/content/IMG/left_2021_05_15_04_32_53_668.jpg,/content/IMG/right_2021_05_15_04_32_53_668.jpg,0.0,1,0,30.18962
596,/content/IMG/center_2021_05_15_04_32_53_744.jpg,/content/IMG/left_2021_05_15_04_32_53_744.jpg,/content/IMG/right_2021_05_15_04_32_53_744.jpg,0.0,1,0,30.1897
597,/content/IMG/center_2021_05_15_04_32_53_819.jpg,/content/IMG/left_2021_05_15_04_32_53_819.jpg,/content/IMG/right_2021_05_15_04_32_53_819.jpg,-0.15,1,0,30.1863
598,/content/IMG/center_2021_05_15_04_32_53_891.jpg,/content/IMG/left_2021_05_15_04_32_53_891.jpg,/content/IMG/right_2021_05_15_04_32_53_891.jpg,-0.3,1,0,30.17165
599,/content/IMG/center_2021_05_15_04_32_53_960.jpg,/content/IMG/left_2021_05_15_04_32_53_960.jpg,/content/IMG/right_2021_05_15_04_32_53_960.jpg,0.0,1,0,30.18973
600,/content/IMG/center_2021_05_15_04_32_54_027.jpg,/content/IMG/left_2021_05_15_04_32_54_027.jpg,/content/IMG/right_2021_05_15_04_32_54_027.jpg,0.0,1,0,30.19012
601,/content/IMG/center_2021_05_15_04_32_54_103.jpg,/content/IMG/left_2021_05_15_04_32_54_103.jpg,/content/IMG/right_2021_05_15_04_32_54_103.jpg,-0.15,1,0,30.18589
